VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2024-02-01 01:42:46,2024-02-01 02:09:20,N,1.0,83,76,1.0,7.55,34.5,1.0,0.5,11.1,0.0,,1.0,48.1,1.0,1.0,0.0
2,2024-02-01 01:44:11,2024-02-01 01:53:29,N,1.0,75,238,1.0,1.71,11.4,1.0,0.5,3.33,0.0,,1.0,19.98,1.0,1.0,2.75
2,2024-02-01 01:01:31,2024-02-01 01:03:35,N,1.0,130,130,1.0,0.18,4.4,1.0,0.5,0.0,0.0,,1.0,6.9,2.0,1.0,0.0
2,2024-02-01 01:19:59,2024-02-01 01:20:02,N,5.0,179,179,4.0,0.0,45.0,0.0,0.0,0.0,0.0,,1.0,46.0,1.0,2.0,0.0
2,2024-02-01 01:08:54,2024-02-01 01:14:30,N,1.0,25,181,1.0,1.07,7.9,1.0,0.5,1.6,0.0,,1.0,12.0,1.0,1.0,0.0
2,2024-02-01 00:59:12,2024-02-01 01:10:09,N,1.0,244,41,1.0,3.69,17.7,1.0,0.5,0.0,0.0,,1.0,20.2,2.0,1.0,0.0
2,2024-02-01 00:59:53,2024-02-01 01:04:13,N,5.0,41,152,1.0,1.28,10.0,0.0,0.0,0.0,0.0,,1.0,11.0,2.0,2.0,0.0
2,2024-02-01 01:46:59,2024-02-01 01:58:48,N,5.0,152,78,1.0,5.74,24.0,0.0,0.0,0.0,0.0,,1.0,25.0,2.0,2.0,0.0
2,2024-02-01 02:09:15,2024-02-01 02:13:19,N,1.0,41,42,1.0,0.64,6.5,1.0,0.5,0.0,0.0,,1.0,9.0,1.0,1.0,0.0
2,2024-02-01 01:04:45,2024-02-01 01:12:33,N,1.0,75,24,1.0,2.35,12.1,1.0,0.5,2.0,0.0,,1.0,16.6,1.0,1.0,0.0
1,2024-02-01 02:08:25,2024-02-01 02:13:19,N,1.0,75,75,1.0,1.0,5.5,0.5,1.5,1.0,0.0,,1.0,8.5,1.0,1.0,0.0
2,2024-01-31 20:09:59,2024-01-31 20:42:59,N,1.0,82,216,1.0,5.94,34.5,1.0,0.5,0.0,0.0,,1.0,37.0,1.0,1.0,0.0
2,2024-02-01 02:49:30,2024-02-01 02:51:32,N,1.0,82,82,1.0,0.31,4.4,1.0,0.5,0.0,0.0,,1.0,6.9,2.0,1.0,0.0
2,2024-02-01 02:17:03,2024-02-01 02:23:53,N,1.0,95,95,1.0,1.31,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,1.0,1.0,0.0
1,2024-02-01 02:10:22,2024-02-01 02:25:09,N,1.0,41,129,1.0,6.1,26.1,1.0,1.5,0.0,6.94,,1.0,35.54,2.0,1.0,0.0
2,2024-02-01 02:23:03,2024-02-01 02:39:26,N,5.0,168,169,1.0,3.75,12.0,0.0,0.0,0.0,0.0,,1.0,13.0,2.0,2.0,0.0
2,2024-02-01 02:55:54,2024-02-01 03:00:27,N,5.0,42,42,1.0,0.51,9.0,0.0,0.0,0.0,0.0,,1.0,10.0,2.0,2.0,0.0
2,2024-02-01 03:56:51,2024-02-01 04:05:25,N,1.0,244,116,2.0,1.6,10.0,1.0,0.5,0.0,0.0,,1.0,12.5,2.0,1.0,0.0
2,2024-02-01 03:46:32,2024-02-01 03:46:34,N,5.0,264,264,1.0,0.0,15.0,0.0,0.0,0.0,0.0,,1.0,16.0,2.0,2.0,0.0
2,2024-02-01 03:47:20,2024-02-01 03:47:22,N,5.0,160,264,1.0,0.0,15.0,0.0,0.0,3.2,0.0,,1.0,19.2,1.0,2.0,0.0
2,2024-02-01 03:09:09,2024-02-01 03:47:10,N,1.0,82,82,2.0,2.67,30.3,1.0,0.5,0.0,0.0,,1.0,32.8,2.0,1.0,0.0
1,2024-02-01 03:47:35,2024-02-01 03:54:37,N,1.0,129,138,1.0,3.8,17.0,6.0,1.5,0.0,0.0,,1.0,24.5,1.0,1.0,0.0
2,2024-02-01 02:57:11,2024-02-01 03:03:41,N,1.0,129,129,1.0,1.09,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
2,2024-02-01 03:33:18,2024-02-01 03:33:21,N,5.0,7,7,1.0,0.0,12.0,0.0,0.0,6.0,0.0,,1.0,19.0,1.0,2.0,0.0
2,2024-02-01 03:42:35,2024-02-01 04:29:01,N,1.0,196,129,1.0,4.35,39.4,1.0,0.5,0.0,0.0,,1.0,41.9,2.0,1.0,0.0
2,2024-02-01 03:05:38,2024-02-01 03:17:17,N,1.0,244,41,1.0,2.85,14.9,1.0,0.5,10.0,0.0,,1.0,27.4,1.0,1.0,0.0
2,2024-02-01 03:07:56,2024-02-01 03:17:39,N,5.0,41,244,1.0,2.28,14.0,0.0,0.0,0.0,0.0,,1.0,15.0,2.0,2.0,0.0
2,2024-02-01 04:53:35,2024-02-01 05:00:51,N,1.0,260,7,1.0,1.77,10.0,1.0,0.5,0.0,0.0,,1.0,12.5,2.0,1.0,0.0
2,2024-02-01 04:45:55,2024-02-01 04:50:14,N,5.0,82,264,1.0,0.0,35.0,0.0,0.0,7.2,0.0,,1.0,43.2,1.0,1.0,0.0
2,2024-02-01 03:08:52,2024-02-01 03:15:40,N,1.0,75,238,1.0,1.4,9.3,1.0,0.5,2.91,0.0,,1.0,17.46,1.0,1.0,2.75
2,2024-01-25 19:10:32,2024-01-25 19:25:11,N,1.0,92,53,1.0,2.81,16.3,1.0,0.5,3.76,0.0,,1.0,22.56,1.0,1.0,0.0
2,2024-02-01 04:10:48,2024-02-01 04:20:41,N,1.0,135,138,1.0,4.54,20.5,6.0,0.5,0.0,0.0,,1.0,28.0,2.0,1.0,0.0
2,2024-02-01 04:00:45,2024-02-01 04:53:22,N,1.0,129,82,2.0,1.82,39.4,1.0,0.5,0.0,0.0,,1.0,41.9,2.0,1.0,0.0
2,2024-02-01 04:30:15,2024-02-01 04:40:52,N,1.0,82,223,1.0,2.87,15.6,1.0,0.5,0.0,0.0,,1.0,18.1,2.0,1.0,0.0
2,2024-02-01 04:57:34,2024-02-01 05:55:17,N,1.0,82,260,1.0,2.96,45.0,1.0,0.5,0.0,0.0,,1.0,47.5,2.0,1.0,0.0
2,2024-02-01 05:23:19,2024-02-01 05:42:53,N,1.0,129,19,1.0,13.63,50.6,1.0,0.5,0.0,0.0,,1.0,53.1,2.0,1.0,0.0
1,2024-02-01 05:52:18,2024-02-01 07:05:35,N,1.0,21,210,1.0,5.7,59.0,1.0,1.5,0.0,0.0,,1.0,61.5,2.0,1.0,0.0
2,2024-02-01 04:08:21,2024-02-01 04:10:38,N,1.0,74,263,1.0,0.99,5.8,1.0,0.5,2.21,0.0,,1.0,13.26,1.0,1.0,2.75
2,2024-01-25 19:10:32,2024-01-25 20:39:09,N,5.0,92,92,1.0,0.0,10.0,0.0,0.0,2.0,0.0,,0.0,12.0,1.0,2.0,0.0
1,2024-02-01 05:25:55,2024-02-01 05:36:37,N,1.0,22,14,1.0,0.0,18.5,0.0,1.5,0.0,0.0,,1.0,20.0,1.0,1.0,0.0
1,2024-02-01 05:18:20,2024-02-01 05:41:19,N,1.0,242,197,1.0,0.0,39.5,0.0,1.5,0.0,6.94,,1.0,47.94,1.0,1.0,0.0
1,2024-02-01 05:13:56,2024-02-01 05:24:30,N,1.0,74,42,1.0,0.0,17.5,0.0,1.5,0.0,0.0,,1.0,19.0,1.0,1.0,0.0
1,2024-02-01 05:47:34,2024-02-01 06:21:37,N,1.0,250,90,1.0,0.0,37.5,0.0,1.5,0.0,6.94,,1.0,45.94,1.0,1.0,0.0
2,2024-02-01 05:12:00,2024-02-01 05:22:34,N,1.0,95,95,1.0,1.44,11.4,1.0,0.5,0.0,0.0,,1.0,13.9,1.0,1.0,0.0
2,2024-02-01 05:13:03,2024-02-01 05:38:21,N,1.0,95,132,1.0,8.05,37.3,1.0,0.5,0.0,0.0,,1.0,39.8,2.0,1.0,0.0
2,2024-02-01 05:51:01,2024-02-01 07:24:01,N,1.0,91,229,1.0,15.2,68.1,1.0,0.5,18.34,0.0,,1.0,91.69,1.0,1.0,2.75
2,2024-02-01 05:42:14,2024-02-01 05:49:44,N,1.0,74,166,1.0,2.12,11.4,1.0,0.5,2.78,0.0,,1.0,16.68,1.0,1.0,0.0
2,2024-02-01 05:52:46,2024-02-01 06:33:51,N,2.0,166,132,1.0,19.27,70.0,0.0,0.5,15.69,6.94,,1.0,94.13,1.0,1.0,0.0
1,2024-02-01 05:55:48,2024-02-01 06:23:02,N,1.0,254,197,1.0,0.0,44.5,0.0,1.5,0.0,6.94,,1.0,52.94,1.0,1.0,0.0
2,2024-02-01 06:50:21,2024-02-01 07:01:55,N,1.0,179,82,1.0,3.08,16.3,0.0,0.5,0.0,0.0,,1.0,17.8,2.0,1.0,0.0
1,2024-02-01 06:57:58,2024-02-01 07:03:54,N,1.0,74,75,1.0,1.3,7.9,0.0,1.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0
2,2024-02-01 06:14:20,2024-02-01 06:24:49,N,1.0,74,42,1.0,1.75,12.1,0.0,0.5,2.72,0.0,,1.0,16.32,1.0,1.0,0.0
2,2024-02-01 06:57:22,2024-02-01 07:03:58,N,1.0,74,75,1.0,1.31,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0
2,2024-02-01 06:26:03,2024-02-01 06:34:31,N,1.0,74,42,1.0,1.15,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0
2,2024-02-01 06:49:50,2024-02-01 06:55:08,N,1.0,74,42,1.0,0.9,7.9,0.0,0.5,2.0,0.0,,1.0,11.4,1.0,1.0,0.0
2,2024-02-01 06:55:13,2024-02-01 07:11:58,N,1.0,75,68,1.0,4.41,21.2,0.0,0.5,6.36,0.0,,1.0,31.81,1.0,1.0,2.75
2,2024-02-01 07:01:14,2024-02-01 07:04:24,N,1.0,75,75,1.0,0.42,5.1,0.0,0.5,1.0,0.0,,1.0,7.6,1.0,1.0,0.0
2,2024-02-01 06:51:40,2024-02-01 06:55:58,N,5.0,92,53,2.0,1.36,12.0,0.0,0.0,2.6,0.0,,1.0,15.6,1.0,2.0,0.0
2,2024-02-01 06:28:35,2024-02-01 06:35:41,N,1.0,74,236,1.0,1.83,10.0,0.0,0.5,2.42,0.0,,1.0,16.67,1.0,1.0,2.75
2,2024-02-01 06:57:47,2024-02-01 07:10:06,N,1.0,74,24,1.0,2.16,13.5,0.0,0.5,2.0,0.0,,1.0,17.0,1.0,1.0,0.0
2,2024-02-01 06:30:30,2024-02-01 06:48:17,N,1.0,134,138,1.0,6.66,27.5,5.0,0.5,8.5,0.0,,1.0,42.5,1.0,1.0,0.0
1,2024-02-01 06:19:55,2024-02-01 07:17:38,N,1.0,155,75,1.0,0.0,51.5,0.0,1.5,0.0,6.94,,1.0,59.94,1.0,1.0,0.0
2,2024-02-01 06:03:38,2024-02-01 06:07:56,N,1.0,129,223,2.0,1.11,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0
1,2024-02-01 06:15:32,2024-02-01 06:21:06,N,1.0,74,43,1.0,1.4,8.6,0.0,1.5,2.0,0.0,,1.0,12.1,1.0,1.0,0.0
1,2024-02-01 06:44:28,2024-02-01 06:51:30,N,1.0,74,41,1.0,1.3,8.6,0.0,1.5,2.0,0.0,,1.0,12.1,1.0,1.0,0.0
1,2024-02-01 06:59:04,2024-02-01 07:31:36,N,1.0,61,231,1.0,0.0,25.5,0.0,1.5,0.0,0.0,,1.0,27.0,1.0,1.0,0.0
2,2024-02-01 06:13:54,2024-02-01 06:23:23,N,1.0,74,236,1.0,2.22,12.1,0.0,0.5,3.27,0.0,,1.0,19.62,1.0,1.0,2.75
2,2024-02-01 06:44:06,2024-02-01 06:51:45,N,1.0,74,74,1.0,1.16,9.3,0.0,0.5,0.0,0.0,,1.0,10.8,2.0,1.0,0.0
2,2024-02-01 06:54:33,2024-02-01 07:02:33,N,1.0,74,75,1.0,1.47,9.3,0.0,0.5,2.7,0.0,,1.0,13.5,1.0,1.0,0.0
1,2024-02-01 06:39:27,2024-02-01 06:39:41,N,1.0,82,129,1.0,3.8,3.0,0.0,1.5,0.0,0.0,,1.0,4.5,3.0,1.0,0.0
2,2024-02-01 06:14:04,2024-02-01 06:26:32,N,1.0,74,140,1.0,3.36,16.3,0.0,0.5,4.11,0.0,,1.0,24.66,1.0,1.0,2.75
2,2024-02-01 06:22:46,2024-02-01 06:34:24,N,1.0,74,237,2.0,2.87,14.2,0.0,0.5,3.69,0.0,,1.0,22.14,1.0,1.0,2.75
2,2024-02-01 06:46:12,2024-02-01 06:58:18,N,1.0,92,53,1.0,2.97,14.9,0.0,0.5,3.28,0.0,,1.0,19.68,1.0,1.0,0.0
2,2024-02-01 06:14:43,2024-02-01 06:19:11,N,1.0,74,74,1.0,0.71,6.5,0.0,0.5,2.0,0.0,,1.0,10.0,1.0,1.0,0.0
2,2024-02-01 06:27:08,2024-02-01 06:35:42,N,1.0,74,152,1.0,1.48,10.0,0.0,0.5,3.45,0.0,,1.0,14.95,1.0,1.0,0.0
2,2024-02-01 06:51:18,2024-02-01 07:00:46,N,1.0,74,75,1.0,1.64,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0
1,2024-02-01 06:17:07,2024-02-01 06:23:55,N,1.0,74,75,1.0,1.5,9.3,0.0,1.5,0.0,0.0,,1.0,10.8,1.0,1.0,0.0
1,2024-02-01 06:50:35,2024-02-01 06:59:20,N,1.0,74,43,1.0,1.5,10.7,0.0,1.5,2.4,0.0,,1.0,14.6,1.0,1.0,0.0
1,2024-02-01 06:53:02,2024-02-01 07:26:21,N,1.0,205,86,1.0,0.0,31.5,0.0,1.5,0.0,0.0,,1.0,33.0,1.0,1.0,0.0
2,2024-02-01 06:42:12,2024-02-01 06:59:35,N,1.0,116,75,1.0,4.19,21.2,0.0,0.5,4.54,0.0,,1.0,27.24,1.0,1.0,0.0
2,2024-02-01 07:40:26,2024-02-01 07:52:31,N,1.0,95,83,1.0,2.59,15.6,0.0,0.5,0.0,0.0,,1.0,17.1,2.0,1.0,0.0
1,2024-02-01 07:13:01,2024-02-01 07:17:23,N,1.0,74,74,1.0,0.6,5.8,0.0,1.5,0.0,0.0,,1.0,7.3,1.0,1.0,0.0
1,2024-02-01 07:35:32,2024-02-01 07:46:06,N,1.0,74,236,1.0,2.1,12.1,2.75,1.5,0.0,0.0,,1.0,16.35,2.0,1.0,2.75
2,2024-02-01 07:29:00,2024-02-01 07:36:47,N,1.0,95,28,5.0,1.83,10.7,0.0,0.5,3.05,0.0,,1.0,15.25,1.0,1.0,0.0
2,2024-02-01 07:33:53,2024-02-01 07:45:06,N,1.0,74,43,1.0,1.37,11.4,0.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,0.0
2,2024-02-01 07:28:52,2024-02-01 07:40:42,N,1.0,74,238,1.0,2.17,13.5,0.0,0.5,3.0,0.0,,1.0,18.0,1.0,1.0,0.0
2,2024-02-01 07:13:58,2024-02-01 07:22:41,N,1.0,244,244,1.0,0.49,9.3,0.0,0.5,0.0,0.0,,1.0,10.8,2.0,1.0,0.0
2,2024-02-01 07:55:22,2024-02-01 08:24:50,N,5.0,75,121,1.0,13.17,36.65,0.0,0.0,3.39,6.94,,1.0,47.98,1.0,1.0,0.0
2,2024-02-01 07:09:24,2024-02-01 07:17:43,N,1.0,74,75,1.0,1.42,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0
2,2024-02-01 07:48:13,2024-02-01 08:10:04,N,1.0,83,260,1.0,2.42,19.8,0.0,0.5,0.0,0.0,,1.0,21.3,2.0,1.0,0.0
2,2024-02-01 07:11:00,2024-02-01 07:19:42,N,1.0,74,43,1.0,1.46,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0
2,2024-02-01 07:50:35,2024-02-01 08:06:22,N,1.0,74,236,1.0,1.75,14.9,0.0,0.5,1.0,0.0,,1.0,20.15,1.0,1.0,2.75
2,2024-02-01 07:43:46,2024-02-01 07:51:43,N,1.0,24,239,1.0,1.68,10.7,0.0,0.5,2.99,0.0,,1.0,17.94,1.0,1.0,2.75
1,2024-02-01 07:11:35,2024-02-01 07:24:28,N,1.0,74,238,3.0,2.5,13.5,2.75,1.5,3.55,0.0,,1.0,21.3,1.0,1.0,2.75
2,2024-02-01 07:04:39,2024-02-01 07:15:59,N,1.0,74,166,5.0,2.03,12.8,0.0,0.5,0.0,0.0,,1.0,14.3,1.0,1.0,0.0
2,2024-02-01 07:44:30,2024-02-01 07:54:36,N,1.0,74,75,1.0,1.38,10.7,0.0,0.5,3.05,0.0,,1.0,15.25,1.0,1.0,0.0
2,2024-02-01 07:17:28,2024-02-01 07:23:56,N,1.0,74,75,1.0,1.26,8.6,0.0,0.5,1.01,0.0,,1.0,11.11,1.0,1.0,0.0
2,2024-02-01 07:57:47,2024-02-01 08:10:07,N,1.0,74,74,1.0,1.03,11.4,0.0,0.5,0.0,0.0,,1.0,12.9,2.0,1.0,0.0
2,2024-02-01 07:49:24,2024-02-01 07:59:54,N,1.0,134,121,1.0,2.23,12.8,0.0,0.5,2.14,0.0,,1.0,16.44,1.0,1.0,0.0
2,2024-02-01 07:39:23,2024-02-01 07:57:05,N,1.0,75,238,1.0,2.46,17.7,0.0,0.5,1.0,0.0,,1.0,22.95,1.0,1.0,2.75
2,2024-02-01 07:16:07,2024-02-01 07:22:11,N,1.0,74,74,1.0,0.4,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0
2,2024-02-01 07:11:00,2024-02-01 07:43:34,N,1.0,215,86,1.0,7.87,38.7,0.0,0.5,0.0,0.0,,1.0,40.2,2.0,1.0,0.0
2,2024-02-01 07:47:10,2024-02-01 07:53:02,N,1.0,166,239,1.0,1.45,8.6,0.0,0.5,2.57,0.0,,1.0,15.42,1.0,1.0,2.75
2,2024-02-01 07:10:44,2024-02-01 07:27:11,N,1.0,75,137,1.0,4.85,24.0,0.0,0.5,5.65,0.0,,1.0,33.9,1.0,1.0,2.75
2,2024-02-01 07:35:50,2024-02-01 07:47:28,N,1.0,74,75,1.0,1.71,12.8,0.0,0.5,2.86,0.0,,1.0,17.16,1.0,1.0,0.0
2,2024-02-01 07:44:05,2024-02-01 07:51:26,N,1.0,129,82,2.0,0.69,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0
2,2024-02-01 07:32:55,2024-02-01 07:42:25,N,1.0,74,166,2.0,1.69,11.4,0.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,0.0
2,2024-02-01 07:21:12,2024-02-01 07:39:45,N,1.0,74,246,1.0,6.33,28.9,0.0,0.5,0.0,0.0,,1.0,30.4,2.0,1.0,0.0
2,2024-02-01 07:27:23,2024-02-01 07:32:24,N,1.0,74,41,1.0,1.02,7.2,0.0,0.5,1.74,0.0,,1.0,10.44,1.0,1.0,0.0
2,2024-02-01 07:41:51,2024-02-01 08:07:47,N,1.0,41,4,1.0,8.16,37.3,0.0,0.5,3.0,0.0,,1.0,44.55,1.0,1.0,2.75
2,2024-02-01 07:56:00,2024-02-01 08:37:57,N,1.0,244,141,1.0,7.21,43.6,0.0,0.5,9.57,0.0,,1.0,57.42,1.0,1.0,2.75
2,2024-02-01 07:20:57,2024-02-01 07:37:05,N,1.0,74,262,1.0,2.96,18.4,0.0,0.5,2.0,0.0,,1.0,24.65,1.0,1.0,2.75
2,2024-02-01 07:18:24,2024-02-01 07:26:59,N,1.0,74,75,1.0,1.39,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0
2,2024-02-01 07:55:53,2024-02-01 08:25:17,N,1.0,74,142,1.0,3.42,26.8,0.0,0.5,4.0,0.0,,1.0,35.05,1.0,1.0,2.75
2,2024-02-01 07:40:17,2024-02-01 07:56:00,N,1.0,116,41,1.0,2.29,16.3,0.0,0.5,3.0,0.0,,1.0,20.8,1.0,1.0,0.0
2,2024-02-01 06:57:09,2024-02-01 07:04:10,N,1.0,74,75,1.0,1.46,9.3,0.0,0.5,2.7,0.0,,1.0,13.5,1.0,1.0,0.0
2,2024-02-01 07:08:34,2024-02-01 07:18:14,N,1.0,74,159,1.0,2.0,12.1,0.0,0.5,0.0,0.0,,1.0,13.6,2.0,1.0,0.0
2,2024-02-01 07:30:41,2024-02-01 07:39:09,N,1.0,74,41,1.0,1.31,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0
2,2024-02-01 06:58:11,2024-02-01 07:05:29,N,1.0,74,75,1.0,1.18,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0
2,2024-02-01 07:47:53,2024-02-01 08:00:44,N,1.0,42,166,2.0,1.41,12.8,0.0,0.5,1.0,0.0,,1.0,15.3,1.0,1.0,0.0
2,2024-02-01 07:30:31,2024-02-01 07:41:40,N,1.0,74,238,1.0,2.42,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,2.0,1.0,0.0
2,2024-02-01 07:32:52,2024-02-01 07:47:19,N,1.0,75,170,1.0,3.41,17.7,0.0,0.5,6.58,0.0,,1.0,28.53,1.0,1.0,2.75
1,2024-02-01 07:35:15,2024-02-01 07:47:06,N,1.0,74,127,1.0,5.2,23.3,0.0,1.5,0.0,0.0,,1.0,24.8,2.0,1.0,0.0
2,2024-02-01 07:37:29,2024-02-01 07:50:21,N,1.0,74,263,1.0,2.32,14.2,0.0,0.5,1.0,0.0,,1.0,19.45,1.0,1.0,2.75
2,2024-02-01 07:54:14,2024-02-01 08:00:03,N,1.0,75,75,1.0,0.81,7.2,0.0,0.5,0.0,0.0,,1.0,8.7,2.0,1.0,0.0
2,2024-02-01 07:34:48,2024-02-01 07:43:33,N,1.0,74,42,1.0,1.08,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0
2,2024-02-01 07:49:38,2024-02-01 08:03:05,N,1.0,42,151,1.0,1.92,13.5,0.0,0.5,0.0,0.0,,1.0,15.0,1.0,1.0,0.0
2,2024-02-01 07:35:58,2024-02-01 07:44:39,N,1.0,74,75,1.0,1.31,10.0,0.0,0.5,1.72,0.0,,1.0,13.22,1.0,1.0,0.0
2,2024-02-01 07:45:01,2024-02-01 07:54:38,N,1.0,75,263,1.0,1.32,10.7,0.0,0.5,2.99,0.0,,1.0,17.94,1.0,1.0,2.75
2,2024-02-01 07:12:08,2024-02-01 07:20:40,N,1.0,74,41,2.0,1.25,10.0,0.0,0.5,2.08,0.0,,1.0,13.58,1.0,1.0,0.0
2,2024-02-01 07:34:36,2024-02-01 07:41:42,N,1.0,74,74,2.0,1.07,8.6,0.0,0.5,2.02,0.0,,1.0,12.12,1.0,1.0,0.0
2,2024-02-01 07:27:42,2024-02-01 07:46:44,N,1.0,92,16,1.0,3.63,21.2,0.0,0.5,6.81,0.0,,1.0,29.51,1.0,1.0,0.0
2,2024-02-01 07:27:28,2024-02-01 07:39:07,N,1.0,74,166,1.0,1.66,12.8,0.0,0.5,0.0,0.0,,1.0,14.3,2.0,1.0,0.0
2,2024-02-01 07:42:39,2024-02-01 08:15:58,N,1.0,166,231,1.0,7.52,39.4,0.0,0.5,6.0,0.0,,1.0,49.65,1.0,1.0,2.75
2,2024-02-01 07:10:05,2024-02-01 07:15:38,N,1.0,74,74,1.0,0.68,7.2,0.0,0.5,1.74,0.0,,1.0,10.44,1.0,1.0,0.0
