VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2024-02-29 23:52:29,2024-02-29 23:58:08,N,1.0,41,42,3.0,1.3,8.6,1.0,0.5,2.78,0.0,,1.0,13.88,1.0,1.0,0.0
2,2024-02-29 23:56:54,2024-03-01 00:21:22,N,1.0,7,196,5.0,8.4,34.5,1.0,0.5,0.0,0.0,,1.0,37.0,2.0,1.0,0.0
2,2024-03-01 00:24:24,2024-03-01 00:38:44,N,1.0,82,82,3.0,2.0,14.2,1.0,0.5,3.34,0.0,,1.0,20.04,1.0,1.0,0.0
2,2024-03-01 00:58:05,2024-03-01 00:58:07,N,5.0,264,264,1.0,0.0,9.0,0.0,0.0,0.0,0.0,,1.0,10.0,1.0,2.0,0.0
2,2024-03-01 00:49:38,2024-03-01 01:12:54,N,1.0,74,259,1.0,9.92,41.5,1.0,0.5,8.8,0.0,,1.0,52.8,1.0,1.0,0.0
2,2024-03-01 00:22:34,2024-03-01 00:22:38,N,5.0,10,10,1.0,0.0,14.0,0.0,0.0,3.0,0.0,,1.0,18.0,1.0,2.0,0.0
2,2024-03-01 00:37:49,2024-03-01 00:50:25,N,1.0,56,160,1.0,2.75,14.9,1.0,0.5,0.0,0.0,,1.0,17.4,2.0,1.0,0.0
2,2024-03-01 00:42:24,2024-03-01 00:52:09,N,1.0,92,73,1.0,1.6,10.7,1.0,0.5,0.0,0.0,,1.0,13.2,1.0,1.0,0.0
2,2024-03-01 00:42:34,2024-03-01 00:46:00,N,1.0,10,215,1.0,0.77,5.8,1.0,0.5,0.0,0.0,,1.0,8.3,2.0,1.0,0.0
2,2024-03-01 00:54:18,2024-03-01 01:02:45,N,1.0,7,223,1.0,1.42,10.0,1.0,0.5,1.0,0.0,,1.0,13.5,1.0,1.0,0.0
2,2024-02-29 23:59:52,2024-03-01 00:18:06,N,5.0,152,51,1.0,12.61,34.0,0.0,0.0,0.0,0.0,,1.0,35.0,2.0,2.0,0.0
2,2024-03-01 00:40:51,2024-03-01 00:45:17,N,5.0,20,78,1.0,0.87,9.0,0.0,0.0,0.0,0.0,,1.0,10.0,2.0,2.0,0.0
2,2024-03-01 01:17:40,2024-03-01 01:33:36,N,1.0,65,181,1.0,3.1,17.0,1.0,0.5,4.88,0.0,,1.0,24.38,1.0,1.0,0.0
2,2024-03-01 01:30:32,2024-03-01 01:40:00,N,1.0,130,216,1.0,1.93,12.1,1.0,0.5,0.0,0.0,,1.0,14.6,2.0,1.0,0.0
2,2024-03-01 01:27:33,2024-03-01 01:39:28,N,1.0,255,80,3.0,2.47,14.2,1.0,0.5,1.67,0.0,,1.0,18.37,1.0,1.0,0.0
2,2024-03-01 01:41:25,2024-03-01 01:46:52,N,1.0,75,43,1.0,1.23,7.9,1.0,0.5,2.08,0.0,,1.0,12.48,1.0,1.0,0.0
2,2024-03-01 01:07:20,2024-03-01 01:07:27,N,5.0,95,95,5.0,0.26,10.0,0.0,0.0,1.0,0.0,,1.0,12.0,1.0,2.0,0.0
2,2024-03-01 01:21:49,2024-03-01 01:36:24,N,1.0,80,49,2.0,2.48,15.6,1.0,0.5,5.43,0.0,,1.0,23.53,1.0,1.0,0.0
2,2024-03-01 01:09:27,2024-03-01 01:11:39,N,1.0,223,223,1.0,0.33,4.4,1.0,0.5,1.72,0.0,,1.0,8.62,1.0,1.0,0.0
2,2024-03-01 01:16:35,2024-03-01 01:21:56,N,5.0,215,218,1.0,1.78,18.0,0.0,0.0,3.8,0.0,,1.0,22.8,1.0,2.0,0.0
2,2024-03-01 01:26:37,2024-03-01 01:33:03,N,1.0,74,75,1.0,1.29,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,1.0,1.0,0.0
2,2024-03-01 01:09:50,2024-03-01 01:17:41,N,1.0,95,28,1.0,0.0,7.9,1.0,0.5,0.0,0.0,,1.0,10.4,1.0,1.0,0.0
2,2024-03-01 01:10:46,2024-03-01 01:17:06,N,1.0,95,196,1.0,1.46,8.6,1.0,0.5,3.0,0.0,,1.0,14.1,1.0,1.0,0.0
2,2024-03-01 01:47:55,2024-03-01 01:53:31,N,1.0,166,151,1.0,1.11,8.6,1.0,0.5,0.0,0.0,,1.0,11.1,1.0,1.0,0.0
1,2024-03-01 01:03:18,2024-03-01 01:08:27,N,1.0,35,35,1.0,1.0,7.9,1.0,1.5,0.0,0.0,,1.0,10.4,2.0,1.0,0.0
2,2024-03-01 01:38:02,2024-03-01 01:40:57,N,1.0,36,36,5.0,0.67,5.8,1.0,0.5,1.66,0.0,,1.0,9.96,1.0,1.0,0.0
2,2024-03-01 01:00:20,2024-03-01 01:24:11,N,1.0,74,265,2.0,12.35,47.8,1.0,0.5,0.0,0.0,,1.0,50.3,1.0,1.0,0.0
2,2024-03-01 01:51:00,2024-03-01 02:06:41,N,1.0,75,107,1.0,0.0,13.5,1.0,0.5,3.75,0.0,,1.0,22.5,1.0,1.0,2.75
2,2024-03-01 01:58:53,2024-03-01 01:58:54,N,5.0,66,264,1.0,0.0,10.0,0.0,0.0,2.0,0.0,,1.0,13.0,1.0,2.0,0.0
2,2024-03-01 01:04:31,2024-03-01 01:23:55,N,1.0,130,264,1.0,3.83,21.9,1.0,0.5,0.0,0.0,,1.0,24.4,2.0,1.0,0.0
2,2024-03-01 01:37:34,2024-03-01 01:41:32,N,1.0,131,131,1.0,0.29,5.8,1.0,0.5,0.0,0.0,,1.0,8.3,2.0,1.0,0.0
2,2024-03-01 01:57:24,2024-03-01 02:25:24,N,1.0,226,226,1.0,4.73,28.9,1.0,0.5,0.0,0.0,,1.0,31.4,2.0,1.0,0.0
2,2024-03-01 01:08:55,2024-03-01 01:19:44,N,5.0,167,213,1.0,3.26,15.0,0.0,0.0,0.0,0.0,,1.0,16.0,2.0,2.0,0.0
2,2024-03-01 01:39:57,2024-03-01 01:54:58,N,5.0,42,168,1.0,3.25,14.0,0.0,0.0,0.0,0.0,,1.0,15.0,2.0,2.0,0.0
2,2024-03-01 02:43:44,2024-03-01 03:07:12,N,1.0,25,165,1.0,5.26,26.8,1.0,0.5,3.0,0.0,,1.0,32.3,1.0,1.0,0.0
2,2024-03-01 02:33:49,2024-03-01 02:47:59,N,1.0,82,80,1.0,4.5,22.6,1.0,0.5,4.0,0.0,,1.0,29.1,1.0,1.0,0.0
2,2024-03-01 02:21:33,2024-03-01 02:28:39,N,1.0,82,157,1.0,1.35,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
2,2024-03-01 02:26:03,2024-03-01 02:33:17,N,1.0,75,236,1.0,1.3,9.3,1.0,0.5,1.46,0.0,,1.0,16.01,1.0,1.0,2.75
2,2024-03-01 03:00:49,2024-03-01 03:06:01,N,1.0,75,75,1.0,0.82,7.2,1.0,0.5,0.68,0.0,,1.0,10.38,1.0,1.0,0.0
2,2024-03-01 01:54:29,2024-03-01 02:05:16,N,1.0,80,223,2.0,5.97,24.0,1.0,0.5,5.3,0.0,,1.0,31.8,1.0,1.0,0.0
2,2024-03-01 02:41:45,2024-03-01 02:53:37,N,1.0,80,54,2.0,4.93,21.9,1.0,0.5,4.88,0.0,,1.0,29.28,1.0,1.0,0.0
2,2024-03-01 02:14:58,2024-03-01 02:30:34,N,1.0,36,112,2.0,2.94,17.0,1.0,0.5,3.9,0.0,,1.0,23.4,1.0,1.0,0.0
2,2024-03-01 02:15:07,2024-03-01 02:15:16,N,5.0,116,116,1.0,0.0,65.0,0.0,0.0,15.0,0.0,,1.0,81.0,1.0,2.0,0.0
2,2024-03-01 02:01:32,2024-03-01 02:20:51,N,1.0,36,233,4.0,6.67,29.6,1.0,0.5,0.0,6.94,,1.0,41.79,1.0,1.0,2.75
2,2024-03-01 02:19:37,2024-03-01 02:26:26,N,1.0,260,129,5.0,1.23,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
1,2024-03-01 02:45:15,2024-03-01 02:47:39,N,1.0,129,83,2.0,0.6,5.1,1.0,1.5,1.5,0.0,,1.0,9.1,1.0,1.0,0.0
2,2024-03-01 02:19:24,2024-03-01 02:35:08,N,5.0,173,57,1.0,1.38,35.0,0.0,0.0,5.0,0.0,,0.3,40.3,1.0,2.0,0.0
2,2024-03-01 02:10:46,2024-03-01 02:12:59,N,5.0,248,248,1.0,0.0,15.0,0.0,0.0,0.0,0.0,,1.0,16.0,1.0,2.0,0.0
2,2024-03-01 02:45:32,2024-03-01 02:55:57,N,1.0,129,56,2.0,1.68,12.1,1.0,0.5,4.38,0.0,,1.0,18.98,1.0,1.0,0.0
2,2024-03-01 02:57:58,2024-03-01 03:00:45,N,1.0,92,171,1.0,0.82,5.8,1.0,0.5,0.0,0.0,,1.0,8.3,1.0,1.0,0.0
2,2024-03-01 02:13:15,2024-03-01 02:23:50,N,5.0,41,42,1.0,2.24,11.0,0.0,0.0,0.0,0.0,,1.0,12.0,2.0,2.0,0.0
2,2024-03-01 02:33:46,2024-03-01 02:40:53,N,5.0,116,116,1.0,0.83,10.0,0.0,0.0,0.0,0.0,,1.0,11.0,2.0,2.0,0.0
2,2024-03-01 03:55:37,2024-03-01 04:03:44,N,1.0,129,173,1.0,1.04,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,2.0,1.0,0.0
2,2024-03-01 03:56:12,2024-03-01 03:56:18,N,5.0,95,264,1.0,0.0,9.0,0.0,0.0,0.0,0.0,,1.0,10.0,1.0,2.0,0.0
2,2024-03-01 03:00:02,2024-03-01 03:32:09,N,1.0,82,129,2.0,3.64,28.9,1.0,0.5,0.0,0.0,,1.0,31.4,2.0,1.0,0.0
2,2024-03-01 03:25:48,2024-03-01 03:51:30,N,1.0,36,164,5.0,7.8,34.5,1.0,0.5,7.95,0.0,,1.0,47.7,1.0,1.0,2.75
2,2024-03-01 02:51:28,2024-03-01 03:00:40,N,1.0,260,138,5.0,4.01,18.4,6.0,0.5,5.18,0.0,,1.0,31.08,1.0,1.0,0.0
2,2024-03-01 03:12:31,2024-03-01 03:13:26,N,5.0,264,264,2.0,0.23,10.0,0.0,0.0,0.0,0.0,,1.0,11.0,1.0,2.0,0.0
2,2024-03-01 03:27:56,2024-03-01 03:50:15,N,1.0,56,61,1.0,10.38,41.5,1.0,0.5,0.0,0.0,,1.0,44.0,2.0,1.0,0.0
2,2024-03-01 03:27:36,2024-03-01 03:32:43,N,5.0,41,42,1.0,1.26,9.0,0.0,0.0,0.0,0.0,,1.0,10.0,2.0,2.0,0.0
2,2024-03-01 03:51:07,2024-03-01 03:59:13,N,5.0,42,119,1.0,1.83,18.0,0.0,0.0,0.0,0.0,,1.0,19.0,2.0,2.0,0.0
2,2024-03-01 04:43:09,2024-03-01 04:58:49,N,1.0,129,226,1.0,2.23,14.9,1.0,0.5,0.0,0.0,,1.0,17.4,2.0,1.0,0.0
2,2024-03-01 04:44:21,2024-03-01 04:44:25,N,5.0,179,179,2.0,0.0,123.0,0.0,0.0,0.0,0.0,,1.0,124.0,2.0,2.0,0.0
2,2024-03-01 04:52:43,2024-03-01 04:52:45,N,5.0,264,264,1.0,0.0,30.0,0.0,0.0,0.0,0.0,,1.0,31.0,1.0,2.0,0.0
2,2024-03-01 04:48:25,2024-03-01 05:18:20,N,1.0,136,235,1.0,10.74,45.0,1.0,0.5,0.0,0.0,,1.0,47.5,2.0,1.0,0.0
2,2024-03-01 04:32:00,2024-03-01 04:36:17,N,1.0,226,226,1.0,0.77,6.5,1.0,0.5,2.0,0.0,,1.0,11.0,1.0,1.0,0.0
2,2024-03-01 04:10:51,2024-03-01 04:13:38,N,5.0,42,74,1.0,0.36,9.0,0.0,0.0,0.0,0.0,,1.0,10.0,2.0,2.0,0.0
2,2024-03-01 06:01:14,2024-03-01 06:04:49,N,1.0,74,74,1.0,0.55,5.8,1.0,0.5,2.0,0.0,,1.0,10.3,1.0,1.0,0.0
2,2024-03-01 05:28:10,2024-03-01 05:39:05,N,1.0,129,138,1.0,2.61,14.2,6.0,0.5,0.0,0.0,,1.0,21.7,2.0,1.0,0.0
2,2024-03-01 06:02:35,2024-03-01 06:18:14,N,1.0,129,145,1.0,4.25,19.8,1.0,0.5,4.46,0.0,,1.0,26.76,1.0,1.0,0.0
2,2024-03-01 05:02:25,2024-03-01 05:16:19,N,1.0,43,138,1.0,8.42,33.8,6.0,0.5,9.65,6.94,,1.0,57.89,1.0,1.0,0.0
1,2024-03-01 05:02:06,2024-03-01 05:31:36,N,1.0,240,202,1.0,0.0,39.5,0.0,1.5,0.0,6.94,,1.0,47.94,1.0,1.0,0.0
1,2024-03-01 05:47:30,2024-03-01 06:18:16,N,1.0,69,88,1.0,0.0,39.5,0.0,1.5,0.0,6.94,,1.0,47.94,1.0,1.0,0.0
2,2024-03-01 05:23:07,2024-03-01 05:41:47,N,1.0,95,132,1.0,7.24,31.0,1.0,0.5,0.0,0.0,,1.0,33.5,2.0,1.0,0.0
2,2024-03-01 05:46:14,2024-03-01 05:57:05,N,1.0,74,166,1.0,2.04,12.8,1.0,0.5,3.06,0.0,,1.0,18.36,1.0,1.0,0.0
2,2024-03-01 05:56:14,2024-03-01 06:06:15,N,1.0,74,262,1.0,2.75,14.2,1.0,0.5,3.89,0.0,,1.0,23.34,1.0,1.0,2.75
1,2024-03-01 05:34:48,2024-03-01 05:43:22,N,1.0,74,263,1.0,2.1,12.1,3.75,1.5,4.3,0.0,,1.0,21.65,1.0,1.0,2.75
2,2024-03-01 05:41:34,2024-03-01 05:54:00,N,1.0,74,138,1.0,6.84,28.2,6.0,0.5,5.6,6.94,,1.0,48.24,1.0,1.0,0.0
1,2024-03-01 05:07:11,2024-03-01 05:12:27,N,1.0,92,53,1.0,1.7,9.3,1.0,1.5,0.0,0.0,,1.0,11.8,1.0,1.0,0.0
2,2024-03-01 06:07:32,2024-03-01 06:11:45,N,1.0,7,7,1.0,0.9,6.5,0.0,0.5,0.0,0.0,,1.0,8.0,2.0,1.0,0.0
2,2024-03-01 06:22:18,2024-03-01 06:34:52,N,1.0,74,262,1.0,2.12,13.5,0.0,0.5,1.0,0.0,,1.0,18.75,1.0,1.0,2.75
2,2024-03-01 06:49:50,2024-03-01 06:57:13,N,1.0,74,75,1.0,1.4,9.3,0.0,0.5,2.16,0.0,,1.0,12.96,1.0,1.0,0.0
2,2024-03-01 06:13:54,2024-03-01 06:17:47,N,1.0,74,75,1.0,0.88,6.5,0.0,0.5,2.0,0.0,,1.0,10.0,1.0,1.0,0.0
2,2024-03-01 06:26:10,2024-03-01 06:31:28,N,1.0,74,42,1.0,0.98,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0
2,2024-03-01 06:40:27,2024-03-01 06:46:49,N,1.0,41,75,1.0,1.14,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0
2,2024-03-01 06:22:40,2024-03-01 06:35:35,N,1.0,74,47,1.0,4.57,21.2,0.0,0.5,0.0,0.0,,1.0,22.7,2.0,1.0,0.0
2,2024-03-01 06:57:21,2024-03-01 07:15:37,N,1.0,74,140,1.0,3.59,19.1,0.0,0.5,3.5,0.0,,1.0,26.85,1.0,1.0,2.75
2,2024-03-01 06:20:23,2024-03-01 06:33:33,N,1.0,41,161,1.0,4.11,19.1,0.0,0.5,4.67,0.0,,1.0,28.02,1.0,1.0,2.75
2,2024-03-01 07:00:22,2024-03-01 07:10:55,N,1.0,41,159,1.0,2.25,12.8,0.0,0.5,0.0,0.0,,1.0,14.3,2.0,1.0,0.0
2,2024-03-01 06:45:29,2024-03-01 07:04:46,N,1.0,134,132,1.0,6.38,28.9,0.0,0.5,0.0,0.0,,1.0,30.4,2.0,1.0,0.0
1,2024-03-01 06:33:20,2024-03-01 06:41:25,N,1.0,74,236,1.0,1.8,10.7,2.75,1.5,2.54,0.0,,1.0,17.49,1.0,1.0,2.75
2,2024-03-01 06:59:50,2024-03-01 07:04:32,N,1.0,74,74,1.0,0.71,6.5,0.0,0.5,1.2,0.0,,1.0,9.2,1.0,1.0,0.0
2,2024-03-01 06:12:38,2024-03-01 06:28:40,N,1.0,263,82,1.0,7.37,30.3,0.0,0.5,2.71,6.94,,1.0,41.45,1.0,1.0,0.0
1,2024-03-01 06:57:37,2024-03-01 07:07:42,N,1.0,121,121,1.0,0.0,17.5,0.0,1.5,0.0,0.0,,1.0,19.0,1.0,1.0,0.0
2,2024-03-01 06:03:58,2024-03-01 06:13:19,N,1.0,82,138,1.0,3.95,18.4,5.0,0.5,4.98,0.0,,1.0,29.88,1.0,1.0,0.0
2,2024-03-01 08:10:34,2024-03-01 08:14:28,N,1.0,75,74,1.0,0.95,6.5,0.0,0.5,2.0,0.0,,1.0,10.0,1.0,1.0,0.0
2,2024-03-01 06:15:13,2024-03-01 06:31:42,N,1.0,134,132,1.0,6.36,26.8,0.0,0.5,5.66,0.0,,1.0,33.96,1.0,1.0,0.0
2,2024-03-01 06:21:22,2024-03-01 06:37:14,N,1.0,33,137,1.0,5.58,25.4,0.0,0.5,0.0,0.0,,1.0,29.65,2.0,1.0,2.75
2,2024-03-01 06:28:01,2024-03-01 06:33:43,N,1.0,74,75,1.0,1.21,7.9,0.0,0.5,1.88,0.0,,1.0,11.28,1.0,1.0,0.0
2,2024-03-01 06:02:40,2024-03-01 06:11:53,N,1.0,74,236,1.0,2.48,12.8,0.0,0.5,3.41,0.0,,1.0,20.46,1.0,1.0,2.75
2,2024-03-01 06:25:02,2024-03-01 06:45:50,N,1.0,166,128,2.0,6.2,28.9,0.0,0.5,0.0,0.0,,1.0,30.4,2.0,1.0,0.0
2,2024-03-01 06:46:47,2024-03-01 06:46:50,N,5.0,128,264,1.0,0.0,30.4,0.0,0.0,7.85,0.0,,1.0,39.25,1.0,2.0,0.0
2,2024-03-01 06:14:06,2024-03-01 06:23:26,N,1.0,74,42,1.0,1.73,11.4,0.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,0.0
2,2024-03-01 07:02:53,2024-03-01 07:09:23,N,1.0,74,41,1.0,1.2,8.6,0.0,0.5,3.03,0.0,,1.0,13.13,1.0,1.0,0.0
2,2024-03-01 06:28:16,2024-03-01 08:16:23,N,1.0,55,55,1.0,20.25,103.8,0.0,0.5,0.0,0.0,,1.0,105.3,2.0,1.0,0.0
2,2024-03-01 06:46:38,2024-03-01 06:51:29,N,1.0,74,75,2.0,1.03,7.2,0.0,0.5,2.18,0.0,,1.0,10.88,1.0,1.0,0.0
2,2024-03-01 06:56:04,2024-03-01 07:01:05,N,1.0,236,263,2.0,0.95,7.2,0.0,0.5,1.0,0.0,,1.0,12.45,1.0,1.0,2.75
2,2024-03-01 06:44:18,2024-03-01 06:53:34,N,1.0,74,75,1.0,1.61,10.7,0.0,0.5,3.66,0.0,,1.0,15.86,1.0,1.0,0.0
2,2024-03-01 07:00:43,2024-03-01 07:00:55,N,1.0,75,75,1.0,0.0,3.0,0.0,0.5,0.0,0.0,,1.0,4.5,2.0,1.0,0.0
2,2024-03-01 07:01:18,2024-03-01 07:41:25,N,2.0,75,132,1.0,18.81,70.0,0.0,0.5,15.69,6.94,,1.0,94.13,1.0,1.0,0.0
2,2024-03-01 06:35:49,2024-03-01 06:56:44,N,1.0,82,170,1.0,0.0,17.0,0.0,0.5,0.0,6.94,,1.0,28.19,2.0,1.0,2.75
2,2024-03-01 06:13:27,2024-03-01 06:21:38,N,1.0,74,236,1.0,2.24,11.4,0.0,0.5,3.13,0.0,,1.0,18.78,1.0,1.0,2.75
2,2024-03-01 06:44:16,2024-03-01 06:52:38,N,1.0,74,41,1.0,1.36,10.0,0.0,0.5,2.3,0.0,,1.0,13.8,1.0,1.0,0.0
2,2024-03-01 06:41:02,2024-03-01 06:51:51,N,1.0,7,145,1.0,2.26,12.8,0.0,0.5,0.0,0.0,,1.0,14.3,2.0,1.0,0.0
2,2024-03-01 07:44:04,2024-03-01 08:04:44,N,1.0,7,134,1.0,7.98,34.5,0.0,0.5,0.0,0.0,,1.0,36.0,2.0,1.0,0.0
2,2024-03-01 07:01:28,2024-03-01 07:18:12,N,1.0,95,258,1.0,2.79,19.1,0.0,0.5,0.0,0.0,,1.0,20.6,2.0,1.0,0.0
2,2024-03-01 07:25:30,2024-03-01 07:38:17,N,1.0,116,127,1.0,3.59,18.4,0.0,0.5,3.98,0.0,,1.0,23.88,1.0,1.0,0.0
2,2024-03-01 07:54:21,2024-03-01 08:12:20,N,1.0,42,151,1.0,2.28,17.0,0.0,0.5,0.0,0.0,,1.0,18.5,2.0,1.0,0.0
2,2024-03-01 07:24:47,2024-03-01 07:36:19,N,1.0,116,127,1.0,3.59,17.7,0.0,0.5,1.5,0.0,,1.0,20.7,1.0,1.0,0.0
2,2024-03-01 07:24:02,2024-03-01 07:30:55,N,1.0,74,75,1.0,0.61,7.9,0.0,0.5,2.35,0.0,,1.0,11.75,1.0,1.0,0.0
2,2024-03-01 07:38:08,2024-03-01 07:38:17,N,3.0,74,74,5.0,0.0,23.0,0.0,0.0,0.0,0.0,,1.0,24.0,2.0,1.0,0.0
2,2024-03-01 07:08:19,2024-03-01 07:21:32,N,1.0,74,152,1.0,1.55,13.5,0.0,0.5,0.0,0.0,,1.0,15.0,1.0,1.0,0.0
2,2024-03-01 07:50:45,2024-03-01 08:00:56,N,1.0,74,74,1.0,1.12,10.7,0.0,0.5,2.44,0.0,,1.0,14.64,1.0,1.0,0.0
2,2024-03-01 07:49:53,2024-03-01 07:50:09,N,1.0,41,41,1.0,0.19,3.0,0.0,0.5,0.0,0.0,,1.0,4.5,2.0,1.0,0.0
2,2024-03-01 07:51:27,2024-03-01 08:08:06,N,1.0,75,262,1.0,1.93,16.3,0.0,0.5,3.33,0.0,,1.0,23.88,1.0,1.0,2.75
2,2024-03-01 07:47:06,2024-03-01 07:52:16,N,1.0,75,74,1.0,1.0,7.2,0.0,0.5,0.87,0.0,,1.0,9.57,1.0,1.0,0.0
1,2024-03-01 07:35:07,2024-03-01 08:00:28,N,1.0,37,28,1.0,8.1,19.14,0.0,1.5,0.0,0.0,,1.0,20.64,2.0,1.0,0.0
2,2024-03-01 07:13:06,2024-03-01 07:33:46,N,1.0,74,239,1.0,3.2,20.5,0.0,0.5,2.0,0.0,,1.0,26.75,1.0,1.0,2.75
2,2024-03-01 07:50:52,2024-03-01 07:58:32,N,1.0,74,74,1.0,0.68,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,1.0,1.0,0.0
2,2024-03-01 07:31:17,2024-03-01 08:02:13,N,1.0,41,137,1.0,6.1,32.4,0.0,0.5,0.0,0.0,,1.0,36.65,2.0,1.0,2.75
2,2024-03-01 07:33:47,2024-03-01 07:48:08,N,1.0,74,75,1.0,1.36,13.5,0.0,0.5,0.0,0.0,,1.0,15.0,1.0,1.0,0.0
2,2024-03-01 07:51:10,2024-03-01 08:03:55,N,1.0,75,166,1.0,1.99,14.2,0.0,0.5,0.0,0.0,,1.0,15.7,1.0,1.0,0.0
2,2024-03-01 07:19:22,2024-03-01 07:35:14,N,1.0,74,166,1.0,2.12,16.3,0.0,0.5,0.0,0.0,,1.0,17.8,1.0,1.0,0.0
2,2024-03-01 07:53:59,2024-03-01 08:11:42,N,1.0,145,100,5.0,3.3,18.4,0.0,0.5,3.0,6.94,,1.0,32.59,1.0,1.0,2.75
2,2024-03-01 07:17:58,2024-03-01 07:31:04,N,1.0,116,235,2.0,2.59,15.6,0.0,0.5,0.0,0.0,,1.0,17.1,2.0,1.0,0.0
2,2024-03-01 07:48:51,2024-03-01 07:54:12,N,1.0,134,134,1.0,1.0,7.2,0.0,0.5,1.74,0.0,,1.0,10.44,1.0,1.0,0.0
1,2024-03-01 07:18:44,2024-03-01 07:25:32,N,1.0,75,163,2.0,2.0,10.7,2.75,1.5,2.99,0.0,,1.0,17.94,1.0,1.0,2.75
1,2024-03-01 07:58:32,2024-03-01 08:09:50,N,1.0,75,262,0.0,1.3,12.1,2.75,1.5,3.25,0.0,,1.0,19.6,1.0,1.0,2.75
