VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2024-06-01 00:38:27,2024-06-01 00:51:16,N,1.0,166,143,1.0,2.27,15.6,1.0,0.5,0.0,0.0,,1.0,20.6,2.0,1.0,2.5
2,2024-06-01 00:12:45,2024-06-01 00:26:36,N,1.0,145,179,1.0,1.47,13.5,1.0,0.5,0.0,0.0,,1.0,16.0,2.0,1.0,0.0
2,2024-06-01 00:43:29,2024-06-01 00:56:52,N,1.0,145,179,1.0,1.33,12.8,1.0,0.5,3.06,0.0,,1.0,18.36,1.0,1.0,0.0
2,2024-05-31 23:57:02,2024-05-31 23:57:07,N,5.0,22,22,3.0,0.03,95.0,0.0,0.0,19.2,0.0,,1.0,115.2,1.0,2.0,0.0
2,2024-06-01 00:06:37,2024-06-01 00:19:36,N,1.0,7,223,5.0,1.62,13.5,1.0,0.5,3.2,0.0,,1.0,19.2,1.0,1.0,0.0
2,2024-06-01 00:54:08,2024-06-01 01:07:01,N,1.0,66,227,5.0,4.66,21.2,1.0,0.5,4.74,0.0,,1.0,28.44,1.0,1.0,0.0
2,2024-06-01 01:03:07,2024-06-01 01:03:15,N,5.0,7,7,1.0,0.0,167.0,0.0,0.0,0.0,0.0,,1.0,168.0,2.0,2.0,0.0
2,2024-06-01 00:15:00,2024-06-01 00:21:09,N,1.0,95,196,1.0,1.35,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,2.0,1.0,0.0
2,2024-06-01 00:28:46,2024-06-01 00:43:29,N,1.0,112,37,1.0,2.22,14.9,1.0,0.5,4.35,0.0,,1.0,21.75,1.0,1.0,0.0
2,2024-06-01 00:23:52,2024-06-01 00:42:58,N,1.0,95,179,2.0,7.24,31.7,1.0,0.5,0.0,0.0,,1.0,34.2,2.0,1.0,0.0
2,2024-05-31 23:47:08,2024-05-31 23:55:38,N,1.0,83,226,1.0,2.2,12.1,1.0,0.5,0.0,0.0,,1.0,14.6,2.0,1.0,0.0
2,2024-06-01 00:21:51,2024-06-01 00:37:58,N,1.0,181,256,1.0,3.77,19.8,1.0,0.5,4.46,0.0,,1.0,26.76,1.0,1.0,0.0
2,2024-06-01 01:03:32,2024-06-01 01:08:12,N,1.0,95,95,1.0,0.91,7.2,1.0,0.5,0.0,0.0,,1.0,9.7,2.0,1.0,0.0
2,2024-06-01 00:13:42,2024-06-01 00:19:22,N,1.0,186,158,1.0,1.22,7.9,1.0,0.5,2.58,0.0,,1.0,15.48,1.0,1.0,2.5
2,2024-06-01 00:21:16,2024-06-01 00:46:59,N,1.0,158,141,1.0,5.38,28.9,1.0,0.5,6.78,0.0,,1.0,40.68,1.0,1.0,2.5
2,2024-06-01 00:56:32,2024-06-01 01:10:08,N,1.0,141,50,1.0,2.38,15.6,1.0,0.5,0.0,0.0,,1.0,20.6,2.0,1.0,2.5
2,2024-06-01 00:05:37,2024-06-01 00:25:01,N,1.0,66,257,1.0,5.37,24.0,1.0,0.5,5.3,0.0,,1.0,31.8,1.0,1.0,0.0
2,2024-06-01 00:32:13,2024-06-01 00:32:18,N,1.0,181,181,1.0,0.0,3.0,1.0,0.5,0.0,0.0,,1.0,5.5,2.0,1.0,0.0
2,2024-06-01 00:32:35,2024-06-01 00:58:47,N,1.0,97,7,1.0,4.17,24.7,1.0,0.5,5.44,0.0,,1.0,32.64,1.0,1.0,0.0
2,2024-06-01 00:44:09,2024-06-01 00:50:30,N,1.0,95,95,1.0,0.95,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
2,2024-06-01 00:09:09,2024-06-01 00:27:47,N,1.0,40,14,1.0,5.77,27.5,1.0,0.5,6.0,0.0,,1.0,36.0,1.0,1.0,0.0
2,2024-06-01 00:46:15,2024-06-01 00:49:37,N,1.0,75,74,1.0,1.29,7.2,1.0,0.5,0.0,0.0,,1.0,9.7,2.0,1.0,0.0
2,2024-06-01 00:45:25,2024-06-01 01:02:14,N,1.0,66,89,1.0,6.24,26.8,1.0,0.5,8.79,0.0,,1.0,38.09,1.0,1.0,0.0
2,2024-06-01 00:00:13,2024-06-01 00:11:55,N,1.0,74,151,4.0,2.21,14.2,1.0,0.5,4.18,0.0,,1.0,20.88,1.0,1.0,0.0
2,2024-06-01 00:05:07,2024-06-01 00:12:03,N,5.0,260,82,1.0,1.03,15.0,0.0,0.0,0.0,0.0,,1.0,16.0,1.0,2.0,0.0
2,2024-06-01 00:05:37,2024-06-01 00:10:47,N,1.0,74,42,1.0,1.12,7.9,1.0,0.5,2.0,0.0,,1.0,12.4,1.0,1.0,0.0
2,2024-06-01 00:52:33,2024-06-01 01:08:14,N,1.0,66,148,1.0,3.02,18.4,1.0,0.5,0.0,0.0,,1.0,23.65,2.0,1.0,2.75
2,2024-06-01 00:53:51,2024-06-01 01:04:26,N,1.0,157,255,1.0,1.93,12.1,1.0,0.5,0.0,0.0,,1.0,14.6,2.0,1.0,0.0
2,2024-06-01 00:10:29,2024-06-01 00:11:22,N,1.0,235,235,1.0,0.0,3.0,1.0,0.5,0.0,0.0,,1.0,5.5,2.0,1.0,0.0
2,2024-05-31 23:58:57,2024-06-01 23:41:04,N,1.0,42,42,1.0,0.73,5.8,1.0,0.5,0.0,0.0,,1.0,8.3,2.0,1.0,0.0
2,2024-06-01 00:52:02,2024-06-01 01:09:12,N,1.0,42,127,1.0,5.61,26.8,1.0,0.5,0.0,0.0,,1.0,29.3,2.0,1.0,0.0
2,2024-06-01 00:48:37,2024-06-01 01:07:43,N,1.0,42,83,1.0,7.97,33.8,1.0,0.5,4.0,6.94,,1.0,47.24,1.0,1.0,0.0
2,2024-06-01 01:06:20,2024-06-01 01:13:01,N,1.0,157,36,1.0,1.18,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
2,2024-06-01 00:10:59,2024-06-01 00:24:42,N,1.0,130,218,1.0,2.59,14.9,1.0,0.5,3.48,0.0,,1.0,20.88,1.0,1.0,0.0
2,2024-06-01 00:19:42,2024-06-01 00:33:50,N,1.0,255,112,1.0,1.5,13.5,1.0,0.5,3.2,0.0,,1.0,19.2,1.0,1.0,0.0
2,2024-06-01 00:06:18,2024-06-01 00:21:58,N,1.0,74,151,1.0,2.83,17.0,1.0,0.5,1.0,0.0,,1.0,20.5,1.0,1.0,0.0
1,2024-06-01 00:10:30,2024-06-01 00:20:21,N,1.0,66,256,2.0,3.2,16.3,1.0,1.5,4.0,0.0,,1.0,22.8,1.0,1.0,0.0
1,2024-06-01 00:21:36,2024-06-01 00:40:35,N,1.0,256,36,1.0,2.5,17.7,1.0,1.5,4.0,0.0,,1.0,24.2,1.0,1.0,0.0
2,2024-06-01 00:11:14,2024-06-01 01:04:42,N,5.0,41,213,1.0,9.25,29.0,0.0,0.0,0.0,0.0,,1.0,30.0,2.0,2.0,0.0
2,2024-06-01 01:18:18,2024-06-01 02:12:44,N,1.0,166,36,1.0,13.58,63.2,1.0,0.5,10.0,0.0,,1.0,78.45,1.0,1.0,2.75
2,2024-06-01 01:54:56,2024-06-01 02:06:24,N,1.0,74,239,1.0,2.85,14.9,1.0,0.5,1.75,0.0,,1.0,21.9,1.0,1.0,2.75
2,2024-06-01 01:55:35,2024-06-01 02:09:03,N,1.0,130,205,1.0,2.63,14.9,1.0,0.5,0.0,0.0,,1.0,17.4,1.0,1.0,0.0
2,2024-06-01 01:29:35,2024-06-01 02:34:48,N,1.0,205,198,1.0,11.94,61.1,1.0,0.5,0.0,0.0,,1.0,63.6,2.0,1.0,0.0
2,2024-06-01 01:44:01,2024-06-01 01:59:18,N,1.0,256,177,1.0,3.01,17.0,1.0,0.5,3.9,0.0,,1.0,23.4,1.0,1.0,0.0
2,2024-06-01 01:03:00,2024-06-01 01:26:48,N,1.0,82,96,1.0,4.85,26.1,1.0,0.5,0.0,0.0,,1.0,28.6,2.0,1.0,0.0
2,2024-06-01 01:02:28,2024-06-01 01:10:19,N,1.0,75,262,1.0,1.53,10.0,1.0,0.5,2.29,0.0,,1.0,17.54,1.0,1.0,2.75
2,2024-06-01 01:48:09,2024-06-01 02:01:19,N,1.0,75,140,1.0,2.45,14.9,1.0,0.5,0.0,0.0,,1.0,20.15,2.0,1.0,2.75
1,2024-06-01 01:21:24,2024-06-01 01:25:54,N,1.0,210,29,1.0,0.8,6.5,1.0,1.5,1.8,0.0,,1.0,10.8,1.0,1.0,0.0
2,2024-06-01 01:28:18,2024-06-01 01:50:54,N,1.0,112,211,1.0,4.46,25.4,1.0,0.5,0.0,0.0,,1.0,30.4,2.0,1.0,2.5
2,2024-06-01 01:18:37,2024-06-01 01:37:04,N,1.0,145,75,1.0,4.87,22.6,1.0,0.5,5.57,0.0,,1.0,33.42,1.0,1.0,2.75
2,2024-06-01 01:27:59,2024-06-01 01:31:27,N,1.0,260,260,1.0,0.61,5.8,1.0,0.5,0.0,0.0,,1.0,8.3,2.0,1.0,0.0
2,2024-06-01 01:30:17,2024-06-01 02:08:21,N,5.0,65,94,1.0,15.84,55.0,0.0,0.0,0.25,0.0,,1.0,59.0,1.0,2.0,2.75
2,2024-06-01 01:03:17,2024-06-01 01:09:57,N,1.0,95,96,1.0,1.27,9.3,1.0,0.5,3.54,0.0,,1.0,15.34,1.0,1.0,0.0
2,2024-06-01 01:34:37,2024-06-01 01:48:50,N,1.0,95,197,1.0,3.1,17.0,1.0,0.5,3.9,0.0,,1.0,23.4,1.0,1.0,0.0
2,2024-06-01 01:48:44,2024-06-01 02:12:26,N,5.0,157,148,1.0,4.66,40.0,0.0,0.0,8.75,0.0,,1.0,52.5,1.0,2.0,2.75
2,2024-06-01 01:46:36,2024-06-01 01:46:39,N,5.0,83,264,1.0,0.0,29.0,0.0,0.0,6.0,0.0,,1.0,36.0,1.0,2.0,0.0
2,2024-06-01 00:59:14,2024-06-01 01:07:45,N,1.0,157,198,1.0,1.56,10.0,1.0,0.5,2.5,0.0,,1.0,15.0,1.0,1.0,0.0
2,2024-06-01 01:33:53,2024-06-01 01:41:41,N,1.0,95,95,1.0,1.38,10.0,1.0,0.5,2.5,0.0,,1.0,15.0,1.0,1.0,0.0
2,2024-06-01 01:37:42,2024-06-01 01:48:24,N,1.0,48,141,1.0,2.14,12.8,1.0,0.5,4.45,0.0,,1.0,22.25,1.0,1.0,2.5
2,2024-06-01 01:37:14,2024-06-01 02:00:36,N,1.0,97,262,1.0,8.91,38.0,1.0,0.5,8.65,0.0,,1.0,51.9,1.0,1.0,2.75
2,2024-06-01 01:46:50,2024-06-01 01:50:13,N,1.0,55,55,1.0,0.04,5.1,1.0,0.5,0.0,0.0,,1.0,7.6,2.0,1.0,0.0
1,2024-06-01 01:52:40,2024-06-01 02:04:45,N,1.0,260,7,1.0,2.4,13.5,1.0,1.5,10.0,0.0,,1.0,26.0,1.0,1.0,0.0
2,2024-06-01 00:50:44,2024-06-01 00:57:17,N,1.0,260,129,5.0,0.85,7.9,1.0,0.5,0.0,0.0,,1.0,10.4,2.0,1.0,0.0
2,2024-06-01 01:07:25,2024-06-01 01:28:49,N,5.0,82,191,1.0,9.46,50.0,0.0,0.0,0.0,0.0,,1.0,51.0,1.0,2.0,0.0
2,2024-06-01 01:30:38,2024-06-01 01:50:07,N,5.0,80,87,4.0,6.59,40.0,0.0,0.0,3.0,0.0,,1.0,46.75,1.0,2.0,2.75
2,2024-06-01 01:33:24,2024-06-01 01:45:41,N,1.0,157,225,1.0,2.22,13.5,1.0,0.5,4.0,0.0,,1.0,20.0,1.0,1.0,0.0
2,2024-06-01 01:11:00,2024-06-01 01:11:04,N,5.0,127,127,1.0,0.0,29.0,0.0,0.0,1.0,0.0,,1.0,31.0,1.0,2.0,0.0
2,2024-06-01 01:20:16,2024-06-01 01:47:12,N,1.0,157,188,1.0,5.54,28.2,1.0,0.5,5.0,0.0,,1.0,35.7,1.0,1.0,0.0
2,2024-06-01 01:37:21,2024-06-01 01:45:41,N,5.0,157,80,1.0,1.88,24.0,0.0,0.0,5.0,0.0,,1.0,30.0,1.0,2.0,0.0
2,2024-06-01 01:06:58,2024-06-01 01:33:12,N,1.0,256,85,1.0,5.15,26.8,1.0,0.5,5.86,0.0,,1.0,35.16,1.0,1.0,0.0
2,2024-06-01 01:09:49,2024-06-01 01:19:58,N,1.0,130,10,1.0,2.23,12.1,1.0,0.5,2.92,0.0,,1.0,17.52,1.0,1.0,0.0
2,2024-06-01 01:22:46,2024-06-01 01:25:22,N,1.0,10,10,1.0,0.53,5.1,1.0,0.5,0.0,0.0,,1.0,7.6,2.0,1.0,0.0
2,2024-06-01 01:52:20,2024-06-01 02:13:47,N,1.0,82,224,1.0,7.05,32.4,1.0,0.5,13.38,6.94,,1.0,57.97,1.0,1.0,2.75
2,2024-06-01 02:13:01,2024-06-01 02:22:23,N,1.0,157,36,1.0,1.42,10.0,1.0,0.5,3.75,0.0,,1.0,16.25,1.0,1.0,0.0
2,2024-06-01 02:37:19,2024-06-01 03:02:21,N,1.0,80,229,1.0,7.76,34.5,1.0,0.5,7.95,0.0,,1.0,47.7,1.0,1.0,2.75
2,2024-06-01 02:38:57,2024-06-01 02:47:40,N,1.0,75,141,1.0,1.75,10.0,1.0,0.5,4.0,0.0,,1.0,19.25,1.0,1.0,2.75
2,2024-06-01 02:03:50,2024-06-01 02:15:16,N,1.0,82,173,1.0,1.89,12.8,1.0,0.5,0.0,0.0,,1.0,15.3,2.0,1.0,0.0
2,2024-06-01 02:11:07,2024-06-01 02:22:09,N,1.0,70,83,1.0,3.23,15.6,1.0,0.5,0.0,0.0,,1.0,18.1,2.0,1.0,0.0
2,2024-06-01 02:35:04,2024-06-01 02:45:26,N,1.0,70,83,1.0,2.78,15.6,1.0,0.5,0.0,0.0,,1.0,18.1,2.0,1.0,0.0
2,2024-06-01 02:34:59,2024-06-01 02:53:18,N,1.0,112,225,1.0,3.45,19.8,1.0,0.5,6.69,0.0,,1.0,28.99,1.0,1.0,0.0
2,2024-06-01 02:38:57,2024-06-01 02:48:07,N,1.0,82,260,1.0,0.76,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,2.0,1.0,0.0
2,2024-06-01 02:31:01,2024-06-01 02:31:16,N,5.0,42,42,1.0,0.06,10.0,0.0,0.0,3.0,0.0,,1.0,14.0,1.0,2.0,0.0
2,2024-06-01 02:08:52,2024-06-01 02:13:42,N,1.0,255,256,2.0,1.12,7.2,1.0,0.5,2.42,0.0,,1.0,12.12,1.0,1.0,0.0
2,2024-06-01 02:39:00,2024-06-01 02:45:44,N,1.0,243,244,1.0,1.12,8.6,1.0,0.5,0.0,0.0,,1.0,11.1,2.0,1.0,0.0
2,2024-06-01 02:05:47,2024-06-01 02:13:56,N,1.0,129,129,1.0,1.18,9.3,1.0,0.5,2.36,0.0,,1.0,14.16,1.0,1.0,0.0
2,2024-06-01 02:26:57,2024-06-01 02:32:45,N,1.0,129,129,1.0,1.1,7.9,1.0,0.5,0.0,0.0,,1.0,10.4,2.0,1.0,0.0
2,2024-06-01 02:50:29,2024-06-01 02:58:20,N,1.0,129,129,1.0,1.22,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,2.0,1.0,0.0
2,2024-06-01 02:01:22,2024-06-01 02:01:27,N,1.0,41,41,1.0,0.01,3.0,1.0,0.5,0.0,0.0,,1.0,5.5,2.0,1.0,0.0
2,2024-06-01 02:06:43,2024-06-01 02:06:46,N,5.0,42,264,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,1.0,13.0,1.0,2.0,0.0
2,2024-06-01 02:23:33,2024-06-01 02:38:03,N,1.0,112,54,1.0,6.03,26.8,1.0,0.5,0.0,0.0,,1.0,29.3,2.0,1.0,0.0
2,2024-06-01 02:05:57,2024-06-01 02:18:45,N,1.0,114,87,1.0,3.69,17.7,1.0,0.5,2.0,0.0,,1.0,24.7,1.0,1.0,2.5
2,2024-06-01 02:39:12,2024-06-01 02:51:11,N,1.0,211,100,1.0,2.81,14.9,1.0,0.5,3.98,0.0,,1.0,23.88,1.0,1.0,2.5
2,2024-06-01 02:15:04,2024-06-01 02:21:20,N,1.0,129,129,1.0,1.31,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
2,2024-06-01 02:13:59,2024-06-01 02:40:43,N,1.0,157,62,1.0,6.33,31.0,1.0,0.5,3.5,0.0,,1.0,37.0,1.0,1.0,0.0
2,2024-06-01 02:15:51,2024-06-01 02:32:13,N,5.0,157,229,1.0,5.78,55.0,0.0,0.0,2.8,0.0,,1.0,61.55,1.0,2.0,2.75
2,2024-06-01 02:06:38,2024-06-01 02:19:34,N,1.0,80,80,2.0,1.56,12.1,1.0,0.5,4.38,0.0,,1.0,18.98,1.0,1.0,0.0
2,2024-06-01 02:52:45,2024-06-01 03:02:40,N,5.0,157,255,1.0,2.67,30.0,0.0,0.0,0.05,0.0,,1.0,31.05,1.0,2.0,0.0
2,2024-06-01 02:32:16,2024-06-01 02:39:35,N,1.0,157,80,1.0,1.72,10.7,1.0,0.5,0.0,0.0,,1.0,13.2,2.0,1.0,0.0
2,2024-06-01 02:40:07,2024-06-01 02:52:18,N,1.0,226,129,1.0,2.73,15.6,1.0,0.5,0.0,0.0,,1.0,18.1,2.0,1.0,0.0
1,2024-06-01 02:12:44,2024-06-01 02:24:28,N,1.0,25,61,2.0,1.9,12.8,1.0,1.5,0.0,0.0,,1.0,15.3,2.0,1.0,0.0
2,2024-06-01 02:26:28,2024-06-01 03:29:22,N,5.0,212,80,1.0,21.64,53.0,0.0,0.0,0.0,0.0,,1.0,56.75,2.0,2.0,2.75
2,2024-06-01 03:36:28,2024-06-01 03:49:22,N,1.0,129,157,1.0,2.67,14.9,1.0,0.5,0.0,0.0,,1.0,17.4,2.0,1.0,0.0
2,2024-06-01 03:10:39,2024-06-01 03:10:42,N,5.0,244,244,1.0,0.0,16.0,0.0,0.0,0.0,0.0,,1.0,17.0,1.0,2.0,0.0
2,2024-06-01 03:52:41,2024-06-01 03:52:48,N,5.0,36,36,2.0,0.0,15.0,0.0,0.0,3.2,0.0,,1.0,19.2,1.0,1.0,0.0
1,2024-06-01 03:47:15,2024-06-01 04:05:37,N,5.0,80,48,1.0,6.0,80.0,0.0,0.0,0.0,6.94,,0.0,86.94,1.0,2.0,0.0
2,2024-06-01 03:46:53,2024-06-01 03:53:49,N,1.0,243,127,2.0,0.89,8.6,1.0,0.5,0.0,0.0,,1.0,11.1,2.0,1.0,0.0
2,2024-06-01 02:59:49,2024-06-01 03:09:47,N,1.0,157,256,5.0,2.57,13.5,1.0,0.5,3.2,0.0,,1.0,19.2,1.0,1.0,0.0
2,2024-06-01 03:42:44,2024-06-01 03:51:34,N,1.0,42,75,1.0,2.28,12.8,1.0,0.5,0.0,0.0,,1.0,15.3,1.0,1.0,0.0
2,2024-06-01 03:29:06,2024-06-01 03:38:38,N,1.0,112,232,1.0,3.6,17.0,1.0,0.5,5.0,6.94,,1.0,33.94,1.0,1.0,2.5
2,2024-06-01 03:58:06,2024-06-01 04:06:30,N,1.0,42,116,1.0,1.4,10.7,1.0,0.5,0.0,0.0,,1.0,13.2,2.0,1.0,0.0
2,2024-06-01 03:20:44,2024-06-01 03:27:54,N,1.0,83,129,1.0,2.26,12.1,1.0,0.5,3.65,0.0,,1.0,18.25,1.0,1.0,0.0
1,2024-06-01 03:03:12,2024-06-01 03:08:28,N,1.0,157,198,2.0,1.2,7.9,1.0,1.5,3.1,0.0,,1.0,13.5,1.0,1.0,0.0
1,2024-06-01 03:58:48,2024-06-01 04:05:14,N,1.0,157,80,1.0,1.3,8.6,1.0,1.5,2.75,0.0,,1.0,13.85,1.0,1.0,0.0
2,2024-06-01 03:49:39,2024-06-01 03:56:53,N,1.0,41,42,1.0,1.4,9.3,1.0,0.5,0.0,0.0,,1.0,11.8,1.0,1.0,0.0
2,2024-06-01 03:21:55,2024-06-01 03:50:28,N,1.0,83,28,1.0,11.87,48.5,1.0,0.5,0.0,0.0,,1.0,51.0,2.0,1.0,0.0
2,2024-06-01 03:17:05,2024-06-01 03:22:00,N,1.0,95,134,1.0,1.32,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0
2,2024-06-01 03:06:46,2024-06-01 03:10:19,N,1.0,157,198,1.0,0.69,5.8,1.0,0.5,2.08,0.0,,1.0,10.38,1.0,1.0,0.0
2,2024-06-01 03:06:46,2024-06-01 03:47:58,N,5.0,157,49,3.0,0.0,25.0,0.0,0.0,5.0,0.0,,0.0,30.0,1.0,2.0,0.0
2,2024-06-01 03:53:13,2024-06-01 03:53:14,N,5.0,264,264,1.0,0.0,7.0,0.0,0.0,0.0,0.0,,1.0,8.0,1.0,2.0,0.0
2,2024-06-01 03:11:59,2024-06-01 03:19:56,N,1.0,80,36,1.0,0.66,8.6,1.0,0.5,1.0,0.0,,1.0,12.1,1.0,1.0,0.0
2,2024-06-01 03:49:48,2024-06-01 03:57:33,N,1.0,95,56,1.0,0.02,7.9,1.0,0.5,3.12,0.0,,1.0,13.52,1.0,1.0,0.0
2,2024-06-01 03:14:45,2024-06-01 03:25:50,N,1.0,80,255,1.0,1.98,12.8,1.0,0.5,3.82,0.0,,1.0,19.12,1.0,1.0,0.0
2,2024-06-01 03:07:04,2024-06-01 03:18:57,N,1.0,231,229,1.0,5.65,24.0,1.0,0.5,0.0,0.0,,1.0,29.0,1.0,1.0,2.5
2,2024-06-01 03:37:35,2024-06-01 03:42:40,N,1.0,148,232,1.0,0.83,7.2,1.0,0.5,2.5,0.0,,1.0,14.7,1.0,1.0,2.5
2,2024-06-01 03:53:02,2024-06-01 03:54:26,N,1.0,129,129,1.0,0.13,3.7,1.0,0.5,0.0,0.0,,1.0,6.2,2.0,1.0,0.0
2,2024-06-01 03:23:08,2024-06-01 03:29:02,N,1.0,166,43,1.0,1.1,8.6,1.0,0.5,2.08,0.0,,1.0,15.93,1.0,1.0,2.75
2,2024-06-01 03:28:00,2024-06-01 03:45:59,N,5.0,36,170,2.0,6.64,70.0,0.0,0.0,16.14,6.94,,1.0,96.83,1.0,2.0,2.75
2,2024-06-01 03:22:40,2024-06-01 03:27:24,N,5.0,80,255,1.0,0.71,29.0,0.0,0.0,6.0,0.0,,1.0,36.0,1.0,2.0,0.0
2,2024-06-01 03:23:48,2024-06-01 03:24:04,N,5.0,41,41,1.0,0.0,11.0,0.0,0.0,1.0,0.0,,1.0,13.0,1.0,2.0,0.0
2,2024-06-01 03:52:17,2024-06-01 04:12:40,N,5.0,157,258,1.0,7.27,45.0,0.0,0.0,9.2,0.0,,1.0,55.2,1.0,2.0,0.0
2,2024-06-01 03:29:47,2024-06-01 03:47:16,N,5.0,157,146,2.0,4.14,39.0,0.0,0.0,0.0,0.0,,1.0,40.0,1.0,2.0,0.0
2,2024-06-01 03:46:54,2024-06-01 03:46:58,N,5.0,92,92,1.0,0.0,20.0,0.0,0.0,5.25,0.0,,1.0,26.25,1.0,2.0,0.0
1,2024-06-01 03:42:17,2024-06-01 04:02:29,N,1.0,25,255,2.0,4.2,22.6,1.0,1.5,5.0,0.0,,1.0,30.1,1.0,1.0,0.0
2,2024-06-01 04:11:40,2024-06-01 04:12:15,N,5.0,80,80,1.0,0.09,50.0,0.0,0.0,0.0,0.0,,1.0,51.0,2.0,2.0,0.0
2,2024-06-01 03:58:59,2024-06-01 04:13:46,N,5.0,80,148,1.0,4.0,50.0,0.0,0.0,13.44,0.0,,1.0,67.19,1.0,2.0,2.75
2,2024-06-01 04:35:29,2024-06-01 05:00:55,N,1.0,80,261,1.0,7.95,35.9,1.0,0.5,3.0,0.0,,1.0,44.15,1.0,1.0,2.75
2,2024-06-01 04:21:04,2024-06-01 04:21:09,N,5.0,129,129,1.0,0.0,40.0,0.0,0.0,0.0,0.0,,1.0,41.0,1.0,2.0,0.0
2,2024-06-01 04:34:19,2024-06-01 04:37:42,N,1.0,80,36,3.0,0.6,5.8,1.0,0.5,1.66,0.0,,1.0,9.96,1.0,1.0,0.0
2,2024-06-01 04:10:40,2024-06-01 04:14:46,N,1.0,127,153,1.0,1.0,7.2,1.0,0.5,0.0,0.0,,1.0,9.7,1.0,1.0,0.0
